id,number,color,rank,3,tank_id,tank_name,tourney_id
15666,17,purple,lieutenant,,41126,QualityQuandries,636
15667,18,blue,lieutenant,,41595,M-14,636
15668,19,purple,lieutenant,,37198,SkywalkerCODEHeX,636
15669,20,red,lieutenant,,41569,Eclipse,636
15670,21,purple,lieutenant,,41447,as-2,636
15671,22,purple,lieutenant,,35292,Duvdevan,636
15672,23,red,corporal,,39360,WorldYouthDay,636
15673,24,orange,corporal,,40960,SimonKay,636
15674,25,blue,corporal,,41100,MareFace,636
15675,1,blue,captain,,41615,Lightning Strike,637
15676,2,red,captain,,40266,Sunstreaker,637
15677,3,orange,captain,,11070,Supreme Commander,637
15678,4,red,captain,,41006,A Whale,637
15679,5,red,captain,,36984,God Is an Astronaut,637
15680,6,red,captain,,38436,blazar basil,637
15681,7,blue,captain,,25039,INVICTUS,637
15682,8,blue,captain,,41614,Spanky,637
15683,9,red,captain,,39469,World On A Wire,637
15684,10,orange,lieutenant,,40387,Felicity Smoak,637
15685,11,purple,lieutenant,,41063,Eiger,637
15686,12,blue,lieutenant,,41162,christ2good,637
15687,13,orange,lieutenant,,41611,EXPLOSIVE DIARRHEA,637
15688,14,purple,lieutenant,,41612,Purple Pig,637
15689,15,orange,lieutenant,,41617,Desolate,637
15690,16,blue,lieutenant,,41549,Ji Ning,637
15691,17,purple,lieutenant,,23864,-TGiF-,637
15692,18,purple,lieutenant,,12590,KAYNE,637
15693,19,blue,lieutenant,,41616,FREEDOM DAY,637
15694,20,red,lieutenant,,41488,BLESSED FROM BELOW,637
15695,21,purple,sergeant,,31506,Minas Morgul,637
15696,22,orange,sergeant,,35773,FNG,637
15697,23,orange,corporal,,40210,Burty,637
15698,24,purple,corporal,,40763,Panzer Dragoon,637
15699,25,purple,corporal,,40954,Ipad user,637
15700,1,blue,captain,,41277,Ares,638
15701,2,blue,captain,,41700,INVICTUS,638
15702,3,red,captain,,41712,Mr Sparkle,638
15703,4,purple,captain,,41701,freekillmepavan,638
15704,5,orange,captain,,6779,oxy,638
15705,6,red,lieutenant,,40387,Felicity Smoak,638
15706,7,red,lieutenant,,41650,corona cayenne,638
15707,8,red,lieutenant,,40335,Junkheap,638
15708,9,red,lieutenant,,41447,as-2,638
15709,10,purple,lieutenant,,41617,Desolate,638
15710,11,blue,lieutenant,,41710,Thunderstorm,638
15711,12,orange,lieutenant,,41384,Lycan,638
15712,13,purple,lieutenant,,19470,Singed,638
15713,14,blue,lieutenant,,41440,Nevyn,638
15714,15,purple,lieutenant,,41707,Atonement,638
15715,16,blue,lieutenant,,41357,PERFECT GIRTH,638
15716,17,purple,lieutenant,,41709,Shekhinaga,638
15717,18,red,lieutenant,,6584,Cadishack,638
15718,19,purple,lieutenant,,41101,MrTryme,638
15719,20,orange,lieutenant,,41063,Eiger,638
15720,21,blue,lieutenant,,41126,QualityQuandries,638
15721,22,orange,lieutenant,,41706,EARTH CRISIS,638
15722,23,orange,lieutenant,,12590,KAYNE,638
15723,24,purple,lieutenant,,41595,M-14,638
15724,25,red,lieutenant,,41704,Only Women Bleed,638
15725,1,purple,major,,37886,Lancefeet,639
15726,2,blue,major,,11070,Supreme Commander,639
15727,3,blue,captain,,41735,UFC200,639
15728,4,orange,captain,,41738,Thunderstorm,639
15729,5,orange,captain,,29041,Caligula,639
15730,6,red,captain,,41063,Eiger,639
15731,7,blue,captain,,41687,Twisted Metal IV,639
15732,8,orange,captain,,41221,GLORY,639
15733,9,red,captain,,6584,Cadishack,639
15734,10,orange,lieutenant,,40387,Felicity Smoak,639
15735,11,purple,lieutenant,,41736,cavity explorer,639
15736,12,orange,lieutenant,,41729,Felicity Smoak,639
15737,13,blue,lieutenant,,41730,fLaPpYTuRd,639
15738,14,purple,lieutenant,,15429,Helms Deep,639
15739,15,purple,lieutenant,,41421,swift flo,639
15740,16,orange,lieutenant,,38285,pulsar pepper,639
15741,17,red,lieutenant,,41732,Strapped In,639
15742,18,red,lieutenant,,3134,Scavenger,639
15743,19,orange,lieutenant,,41733,Jasper Beardly,639
15744,20,blue,lieutenant,,41440,Nevyn,639
15745,21,red,lieutenant,,40404,oxy,639
15746,22,blue,lieutenant,,41096,Constellations,639
15747,23,blue,lieutenant,,25039,INVICTUS,639
15748,24,blue,lieutenant,,19470,Singed,639
15749,25,purple,lieutenant,,41230,Thisisarobbery,639
15750,1,orange,major,,19470,Singed,640
15751,2,orange,captain,,11070,Supreme Commander,640
15752,3,red,captain,,41729,Felicity Smoak,640
15753,4,orange,captain,,25039,INVICTUS,640
15754,5,blue,captain,,40335,Junkheap,640
15755,6,red,captain,,36882,Guns n Roses,640
15756,7,purple,captain,,41751,Squeeze Her Box,640
15757,8,purple,captain,,41440,Nevyn,640
15758,9,red,captain,,12590,KAYNE,640
15759,10,orange,captain,,6584,Cadishack,640
15760,11,red,lieutenant,,40171,Mr Garrison,640
15761,12,blue,lieutenant,,41749,ep1c one,640
15762,13,orange,lieutenant,,41753,sTeAk,640
15763,14,blue,lieutenant,,41007,Manic,640
15764,15,purple,lieutenant,,15429,Helms Deep,640
15765,16,red,lieutenant,,5202,Ms Lucy,640
15766,17,purple,lieutenant,,41754,Last Chance,640
15767,18,purple,lieutenant,,41752,Educated Consumer,640
15768,19,orange,lieutenant,,41709,Shekhinaga,640
15769,20,red,lieutenant,,40907,rubberpower,640
15770,21,blue,sergeant,,41447,as-2,640
15771,22,red,corporal,,41694,LOLPwned,640
15772,23,blue,corporal,,41025,Captain Kirk,640
15773,24,purple,corporal,,40763,Panzer Dragoon,640
15774,25,blue,corporal,,41750,CopperHeadBiter,640
15775,1,purple,major,,31885,Wondrous,641
15776,2,blue,major,,41294,Monkey D Luffy,641
15777,3,red,captain,,38653,sporty spice,641
15778,4,purple,captain,,41794,The Quantum Fund,641
15779,5,purple,captain,,38944,SiNisTeR FeLoN,641
15780,6,blue,captain,,41773,Nevyn,641
15781,7,orange,captain,,40335,Junkheap,641
15782,8,orange,lieutenant,,39469,World On A Wire,641
15783,9,blue,lieutenant,,41792,GAME OVER,641
15784,10,red,lieutenant,,15429,Helms Deep,641
15785,11,purple,lieutenant,,41795,Phanton Deuce,641
15786,12,blue,lieutenant,,35292,Duvdevan,641
15787,13,orange,lieutenant,,41793,Cloudburst,641
15788,14,red,lieutenant,,12590,KAYNE,641
15789,15,orange,lieutenant,,41126,QualityQuandries,641
15790,16,blue,lieutenant,,41791,INVICTUS,641
15791,17,blue,lieutenant,,41007,Manic,641
15792,18,orange,lieutenant,,41787,muffin,641
15793,19,red,lieutenant,,41013,Sarcastic Sam,641
15794,20,orange,lieutenant,,37433,genilovewin,641
15795,21,red,lieutenant,,41797,PRIDE 2,641
15796,22,purple,lieutenant,,22815,Grayghost,641
15797,23,orange,lieutenant,,36692,White Light,641
15798,24,purple,sergeant,,1014,Ashrak2002,641
15799,25,purple,corporal,,41694,LOLPwned,641
15800,1,purple,captain,,41849,Ashrekt2002,642
15801,2,purple,captain,,41855,Ashrack2002,642
15802,3,orange,captain,,41854,Espeon,642
15803,4,red,captain,,41844,inflamed prostate,642
15804,5,red,captain,,41786,Scyther,642
15805,6,purple,captain,,41773,Nevyn,642
15806,7,blue,lieutenant,,36984,God Is an Astronaut,642
15807,8,red,lieutenant,,41794,The Quantum Fund,642
15808,9,purple,lieutenant,,41126,QualityQuandries,642
15809,10,orange,lieutenant,,41814,black lives matter,642
15810,11,purple,lieutenant,,39803,2001 A Space Odyssey,642
15811,12,blue,lieutenant,,41853,Kwik-E-Mart,642
15812,13,orange,lieutenant,,41617,Desolate,642
15813,14,blue,lieutenant,,41790,Ike Broflovski,642
15814,15,orange,lieutenant,,41856,KAYNE,642
15815,16,orange,lieutenant,,35732,Radiant,642
15816,17,red,lieutenant,,41827,steel terror,642
15817,18,blue,corporal,,12704,EPIC 10,642
15818,19,blue,corporal,,41694,LOLPwned,642
15819,20,purple,corporal,,41852,RabidWolf,642
15820,21,red,corporal,,41785,BFOriginal,642
15821,22,red,corporal,,1,red-1,642
15822,23,red,corporal,,2,red-2,642
15823,24,purple,corporal,,10,purple-1,642
15824,25,purple,corporal,,11,purple-2,642
15825,1,purple,captain,,35292,Duvdevan,643
15826,2,blue,captain,,41733,Jasper Beardly,643
15827,3,orange,captain,,41197,Bucky Barnes,643
15828,4,orange,captain,,41911,Jason Bourne,643
15829,5,blue,captain,,41126,QualityQuandries,643
15830,6,orange,captain,,40210,Burty,643
15831,7,purple,lieutenant,,41761,KAYNE,643
15832,8,red,lieutenant,,41874,Guccifer,643
15833,9,orange,lieutenant,,41357,PERFECT GIRTH,643
15834,10,red,lieutenant,,41650,corona cayenne,643
15835,11,red,lieutenant,,38507,Detroit,643
15836,12,blue,lieutenant,,12590,KAYNE,643
15837,13,purple,lieutenant,,41909,rekt,643
15838,14,red,lieutenant,,39132,CalvinKay,643
15839,15,red,lieutenant,,41877,snakekiller,643
15840,16,purple,lieutenant,,6762,Minnesota,643
15841,17,red,lieutenant,,41447,as-2,643
15842,18,purple,lieutenant,,41892,SW Supports LGBTQ,643
15843,19,blue,lieutenant,,41814,black lives matter,643
15844,20,blue,corporal,,40779,Slaughterama,643
15845,21,purple,corporal,,41852,RabidWolf,643
15846,22,orange,corporal,,22815,Grayghost,643
15847,23,purple,corporal,,41583,Stormsoul,643
15848,24,red,corporal,,1,red-1,643
15849,25,red,corporal,,2,red-2,643
15850,1,purple,captain,,41357,PERFECT GIRTH,644
15851,2,blue,captain,,41868,nutritious semen,644
15852,3,orange,captain,,41007,Manic,644
15853,4,red,captain,,41952,Needle Juice,644
15854,5,red,captain,,41230,Thisisarobbery,644
15855,6,red,captain,,41827,steel terror,644
15856,7,purple,lieutenant,,41954,7H3 5iMP50N5,644
15857,8,blue,lieutenant,,38653,sporty spice,644
15858,9,blue,lieutenant,,41773,Nevyn,644
15859,10,orange,lieutenant,,41953,Autism,644
15860,11,red,lieutenant,,41200,Scarlet Witch,644
15861,12,blue,lieutenant,,40210,Burty,644
15862,13,blue,lieutenant,,3134,Barely-Alive,644
15863,14,red,lieutenant,,41911,Jason Bourne,644
15864,15,purple,lieutenant,,41794,The Quantum Fund,644
15865,16,red,lieutenant,,41951,Lurleen Lumpkin,644
15866,17,orange,lieutenant,,12590,KAYNE,644
15867,18,orange,lieutenant,,10859,TAURUSSS,644
15868,19,purple,lieutenant,,41126,QualityQuandries,644
15869,20,purple,sergeant,,41848,Quivering Liver,644
15870,21,orange,sergeant,,41741,moist commander,644
15871,22,blue,corporal,,41852,RabidWolf,644
15872,23,purple,corporal,,41807,a little teapot,644
15873,24,orange,corporal,,4025,Monkeyfist,644
15874,25,red,corporal,,1,red-1,644
15875,1,orange,captain,,41786,Scyther,645
15876,2,blue,captain,,41972,Jalals,645
15877,3,orange,captain,,41982,raid boss,645
15878,4,blue,captain,,41911,Jason Bourne,645
15879,5,purple,lieutenant,,41979,KAYNE,645
15880,6,blue,lieutenant,,41976,Deimos,645
15881,7,purple,lieutenant,,41977,Phobos,645
15882,8,orange,lieutenant,,41947,BASEDGOD,645
15883,9,red,lieutenant,,41007,Manic,645
15884,10,red,lieutenant,,41973,Rhys,645
15885,11,red,lieutenant,,41980,Treasure Island,645
15886,12,orange,lieutenant,,15429,Helms Deep,645
15887,13,red,lieutenant,,41360,perfect10n-10,645
15888,14,red,lieutenant,,41975,Arnie Pye,645
15889,15,blue,lieutenant,,10859,TAURUSSS,645
15890,16,orange,lieutenant,,36882,Guns n Roses,645
15891,17,purple,lieutenant,,39469,World On A Wire,645
15892,18,orange,lieutenant,,41230,Thisisarobbery,645
15893,19,blue,lieutenant,,41447,as-2,645
15894,20,red,lieutenant,,41131,princess bubbles,645
15895,21,blue,sergeant,,22815,Grayghost,645
15896,22,red,corporal,,35773,FNG,645
15897,23,purple,corporal,,41852,RabidWolf,645
15898,24,purple,corporal,,21090,PLURkidIT,645
15899,25,purple,corporal,,41102,xcx,645
15900,1,red,captain,,41968,KILLER INSTINCTS,646
15901,2,red,captain,,41998,The Revelation XXVII,646
15902,3,orange,captain,,41230,Thisisarobbery,646
15903,4,orange,captain,,41997,Smoke Signal,646
15904,5,purple,lieutenant,,41947,BASEDGOD,646
15905,6,blue,lieutenant,,39469,World On A Wire,646
15906,7,orange,lieutenant,,41996,oxy has small meat,646
15907,8,red,lieutenant,,41447,as-2,646
15908,9,blue,lieutenant,,41994,FFDP,646
15909,10,blue,lieutenant,,41964,shako,646
15910,11,blue,lieutenant,,42000,fLaPpYBiRd,646
15911,12,red,lieutenant,,41999,sun kil moon,646
15912,13,purple,lieutenant,,41959,MANGLED,646
15913,14,orange,lieutenant,,41973,Rhys,646
15914,15,blue,lieutenant,,22815,Grayghost,646
15915,16,red,lieutenant,,40881,WEENIE Co,646
15916,17,purple,sergeant,,15429,Helms Deep,646
15917,18,purple,sergeant,,41131,princess bubbles,646
15918,19,purple,corporal,,39132,CalvinKay,646
15919,20,purple,corporal,,41852,RabidWolf,646
15920,21,red,corporal,,844,K-K,646
15921,22,red,corporal,,1,red-1,646
15922,23,red,corporal,,2,red-2,646
15923,24,purple,corporal,,10,purple-1,646
15924,25,purple,corporal,,11,purple-2,646
15925,1,blue,captain,,42006,Marge Simpson,647
15926,2,purple,captain,,41358,ADJUSTABLE LENGTH,647
15927,3,purple,captain,,41007,Manic,647
15928,4,blue,captain,,41707,Atonement,647
15929,5,orange,captain,,41953,Autism,647
15930,6,red,lieutenant,,41650,corona cayenne,647
15931,7,purple,lieutenant,,41979,KAYNE,647
15932,8,blue,lieutenant,,42007,Mr Mime,647
15933,9,blue,lieutenant,,15429,Helms Deep,647
15934,10,orange,lieutenant,,41814,black lives matter,647
15935,11,orange,lieutenant,,41999,sun kil moon,647
15936,12,purple,lieutenant,,10859,TAURUSSS,647
15937,13,purple,lieutenant,,42008,Sound Is Vibration,647
15938,14,blue,lieutenant,,40881,WEENIE Co,647
15939,15,orange,lieutenant,,41794,The Quantum Fund,647
15940,16,red,lieutenant,,36387,erocks a newb,647
15941,17,orange,lieutenant,,21090,PLURkidIT,647
15942,18,blue,lieutenant,,41812,xXDevilXx,647
15943,19,red,sergeant,,40335,Junkheap,647
15944,20,red,sergeant,,41335,Lone Wolf,647
15945,21,red,corporal,,41345,guest224324,647
15946,22,red,corporal,,42009,lowstart,647
15947,23,red,corporal,,1,red-1,647
15948,24,red,corporal,,2,red-2,647
15949,25,purple,corporal,,10,purple-1,647
15950,1,purple,captain,,42088,pOp gO mY wEaSeL,648
15951,2,red,captain,,42092,Strange Days,648
15952,3,red,captain,,31667,Galvatron,648
15953,4,orange,captain,,41931,MOSA,648
15954,5,blue,lieutenant,,42090,fLaPpYBiRd,648
15955,6,red,lieutenant,,42091,pride,648
15956,7,blue,lieutenant,,41997,Smoke Signal,648
15957,8,orange,lieutenant,,41749,ep1c one,648
15958,9,blue,lieutenant,,41814,black lives matter,648
15959,10,purple,lieutenant,,42084,Niantic,648
15960,11,red,lieutenant,,41007,Manic,648
15961,12,red,lieutenant,,41949,Don the Con,648
15962,13,purple,lieutenant,,41447,as-2,648
15963,14,purple,lieutenant,,36882,Guns n Roses,648
15964,15,purple,lieutenant,,41650,corona cayenne,648
15965,16,blue,lieutenant,,37433,genilovewin,648
15966,17,red,lieutenant,,1363,C Ya Later,648
15967,18,orange,lieutenant,,22815,Grayghost,648
15968,19,orange,lieutenant,,41744,Chinese Lives Matter,648
15969,20,purple,lieutenant,,42081,poker face joe,648
15970,21,orange,lieutenant,,40881,WEENIE Co,648
15971,22,blue,sergeant,,25691,Peppermint Butler,648
15972,23,orange,sergeant,,33216,Tank-Killa,648
15973,24,orange,sergeant,,760,Thundercracker,648
15974,25,blue,corporal,,41877,snakekiller,648
15975,1,blue,captain,,41794,The Quantum Fund,649
15976,2,purple,captain,,41814,black lives matter,649
15977,3,blue,captain,,41230,Thisisarobbery,649
15978,4,purple,captain,,35758,chewsetboss,649
15979,5,blue,captain,,41007,Manic,649
15980,6,purple,captain,,38195,Jovial,649
15981,7,red,lieutenant,,41200,Scarlet Witch,649
15982,8,red,lieutenant,,41650,corona cayenne,649
15983,9,orange,lieutenant,,42111,Hiroshima,649
15984,10,purple,lieutenant,,42125,Pegasus,649
15985,11,orange,lieutenant,,42123,Justified-2,649
15986,12,orange,lieutenant,,42124,Blizzard,649
15987,13,blue,lieutenant,,42126,Rhymesayer,649
15988,14,purple,lieutenant,,42119,mind blast,649
15989,15,blue,lieutenant,,40246,nooble,649
15990,16,red,lieutenant,,37433,genilovewin,649
15991,17,blue,lieutenant,,41126,QualityQuandries,649
15992,18,orange,lieutenant,,34116,Pu N Si,649
15993,19,orange,sergeant,,41447,as-2,649
15994,20,red,corporal,,41877,snakekiller,649
15995,21,red,corporal,,33216,Tank-Killa,649
15996,22,orange,corporal,,41904,Arm,649
15997,23,orange,corporal,,29,orange-2,649
15998,24,orange,corporal,,28,orange-1,649
15999,25,blue,corporal,,20,blue-2,649
16000,1,red,captain,,41650,corona cayenne,650
16001,2,blue,captain,,41200,Scarlet Witch,650
16002,3,orange,captain,,42126,Rhymesayer,650
16003,4,purple,captain,,42140,Krogoth Encounter,650
16004,5,purple,captain,,35855,Golani,650
16005,6,orange,captain,,42084,Niantic,650
16006,7,orange,lieutenant,,42139,Sandstorm,650
16007,8,red,lieutenant,,41979,KAYNE,650
16008,9,blue,lieutenant,,41007,Manic,650
16009,10,purple,lieutenant,,41947,BASEDGOD,650
16010,11,blue,lieutenant,,42141,Gary Chalmers,650
16011,12,blue,lieutenant,,41569,Eclipse,650
16012,13,purple,lieutenant,,37433,genilovewin,650
16013,14,red,lieutenant,,42021,Abra,650
16014,15,orange,lieutenant,,35758,chewsetboss,650
16015,16,blue,lieutenant,,42136,DRE,650
16016,17,orange,lieutenant,,41877,snakekiller,650
16017,18,orange,lieutenant,,10859,TAURUSSS,650
16018,19,purple,lieutenant,,41989,KilL U InDustRieS,650
16019,20,red,lieutenant,,1014,Ashrak2002,650
16020,21,purple,sergeant,,40171,Mr Garrison,650
16021,22,red,sergeant,,41812,xXDevilXx,650
16022,23,orange,corporal,,6935,The Turd,650
16023,24,red,corporal,,40247,Jones,650
16024,25,purple,corporal,,12590,KAYNE,650
16025,1,purple,captain,,41007,Manic,651
16026,2,red,captain,,42123,Justified-2,651
16027,3,blue,captain,,41447,as-2,651
16028,4,purple,captain,,2925,Skullcruncher,651
16029,5,blue,lieutenant,,42112,Nagasaki,651
16030,6,red,lieutenant,,42169,- Triggered -,651
16031,7,orange,lieutenant,,31548,REASON,651
16032,8,orange,lieutenant,,41198,Sharon Carter,651
16033,9,blue,lieutenant,,41947,BASEDGOD,651
16034,10,blue,lieutenant,,41980,Treasure Island,651
16035,11,orange,lieutenant,,39469,World On A Wire,651
16036,12,orange,lieutenant,,35731,Pecunious,651
16037,13,red,lieutenant,,42167,Taktika,651
16038,14,purple,lieutenant,,42168,Apathy,651
16039,15,blue,lieutenant,,37433,genilovewin,651
16040,16,red,lieutenant,,42140,Krogoth Encounter,651
16041,17,purple,lieutenant,,42166,rAw HeRoiNa,651
16042,18,red,lieutenant,,41807,a little teapot,651
16043,19,purple,sergeant,,42037,Soultrain,651
16044,20,orange,corporal,,41877,snakekiller,651
16045,21,orange,corporal,,29,orange-2,651
16046,22,orange,corporal,,28,orange-1,651
16047,23,blue,corporal,,20,blue-2,651
16048,24,blue,corporal,,19,blue-1,651
16049,25,purple,corporal,,11,purple-2,651
16050,1,orange,major,,42224,Lapras,652
16051,2,red,captain,,41199,Black Widow,652
16052,3,red,captain,,42222,DISOBEY,652
16053,4,orange,captain,,42209,Baba Ganoush,652
16054,5,purple,captain,,41877,snakekiller,652
16055,6,red,lieutenant,,41953,Autism,652
16056,7,blue,lieutenant,,39469,World On A Wire,652
16057,8,purple,lieutenant,,38436,blazar basil,652
16058,9,orange,lieutenant,,41979,KAYNE,652
16059,10,blue,lieutenant,,41997,Smoke Signal,652
16060,11,purple,lieutenant,,41827,steel terror,652
16061,12,blue,lieutenant,,42033,Shinigami,652
16062,13,purple,lieutenant,,42221,Neo Spore N,652
16063,14,blue,lieutenant,,35732,Radiant,652
16064,15,orange,lieutenant,,41947,BASEDGOD,652
16065,16,blue,sergeant,,42167,Taktika,652
16066,17,purple,sergeant,,17359,lol,652
16067,18,red,sergeant,,41133,blue fire,652
16068,19,orange,sergeant,,9030,Ammo Thrower Evan,652
16069,20,red,corporal,,5402,Sailorjack,652
16070,21,orange,corporal,,29,orange-2,652
16071,22,orange,corporal,,28,orange-1,652
16072,23,blue,corporal,,20,blue-2,652
16073,24,blue,corporal,,19,blue-1,652
16074,25,purple,corporal,,11,purple-2,652
16075,1,orange,major,,41947,BASEDGOD,653
16076,2,orange,major,,40050,p3rf3c7 UnO,653
16077,3,blue,major,,42171,GriffiN,653
16078,4,orange,major,,42239,Ancient Spirit,653
16079,5,orange,captain,,15429,Helms Deep,653
16080,6,purple,captain,,42241,Ancient Monolith,653
16081,7,blue,captain,,42223,ROFLCOPTER,653
16082,8,red,captain,,42172,PoS 03,653
16083,9,red,lieutenant,,42243,GOOD YARD,653
16084,10,blue,lieutenant,,38436,blazar basil,653
16085,11,purple,lieutenant,,42169,- Triggered -,653
16086,12,purple,lieutenant,,36984,God Is an Astronaut,653
16087,13,purple,lieutenant,,42139,Sandstorm,653
16088,14,red,lieutenant,,42242,Sharon Carter,653
16089,15,orange,lieutenant,,37433,genilovewin,653
16090,16,orange,lieutenant,,41827,steel terror,653
16091,17,purple,lieutenant,,35855,Golani,653
16092,18,orange,lieutenant,,41749,ep1c one,653
16093,19,blue,lieutenant,,42244,AS3,653
16094,20,red,lieutenant,,39459,Sky Lynx,653
16095,21,blue,sergeant,,22815,Grayghost,653
16096,22,red,corporal,,42208,Purple Haze,653
